listing_id,name,city,latitude,longitude,price,room_type,accommodates
65546,"Beach Block 3bed Penthouse, Ipanema Best Location!",Rio de Janeiro,-22.98599,-43.20299,1263,Entire place,6
65615,Farmhouse Apartment in Williamsburg,New York,40.71069,-73.95175,85,Entire place,2
65658,PONTE TESTACCIO LOFT,Rome,41.87518,12.46915,70,Entire place,3
65660,Bright+Spacious Williamsburg Abode!,New York,40.70863,-73.94641,95,Entire place,3
65813,"Suite Sugar Hill, Harlem, Private Rm in Hosted Apt",New York,40.82888,-73.94307,75,Private room,1
65834,Beautiful 1 Bedroom Apt Park Slope,New York,40.67319,-73.97323,176,Entire place,2
65916,Lovely studio in the Heart of Paris,Paris,48.87188,2.35649,100,Entire place,2
66008,CHARMING CARROLL GARDENS APT.,New York,40.67819,-73.99266,190,Entire place,4
66009,Comfort & space in the heart of Paddington,Sydney,-33.88327,151.22725,90,Private room,4
66046,"24Flr- 1br Apt near JJ, MRT, BTS",Bangkok,13.82298,100.56484,1049,Entire place,4
66251,East Village Loft with Piano & Patio,New York,40.72681,-73.98534,285,Entire place,2
